day_text,team_text,H_text,HR_text,S_text,ST_text,DU_text,ER_text,result_text,지점명,기온(°C),강수량(mm),습도(%)
7.17화,롯데 자이언츠,17,0,1,7,2,0,승,서울,27.9,,63
7.17화,두산 베어스,12,1,0,8,0,0,패,서울,27.9,,63
7.17화,NC 다이노스,12,1,0,8,2,2,패,인천,25.9,0,88
7.17화,SK 와이번스,10,4,2,3,1,0,승,인천,25.9,0,88
7.17화,삼성 라이온즈,9,0,1,9,0,0,패,광주,26,,87
7.17화,KIA 타이거즈,10,1,0,8,1,0,승,광주,26,,87
7.18수,한화 이글스,13,0,3,18,1,0,패,수원,28.7,0,76
7.18수,kt wiz,13,2,2,13,1,0,승,수원,28.7,0,76
7.18수,LG 트윈스,11,1,0,8,0,0,승,서울,27.6,,81
7.18수,키움 히어로즈,11,2,1,9,0,1,패,서울,27.6,,81
7.18수,롯데 자이언츠,8,1,1,6,0,0,패,서울,27.6,,81
7.18수,두산 베어스,9,2,2,4,0,1,승,서울,27.6,,81
7.18수,NC 다이노스,8,0,0,8,0,1,승,인천,27,0,97
7.18수,SK 와이번스,13,0,1,8,0,0,패,인천,27,0,97
7.18수,삼성 라이온즈,13,3,0,1,1,0,승,광주,27.7,0,78
7.18수,KIA 타이거즈,5,0,0,6,1,3,패,광주,27.7,0,78
7.19목,한화 이글스,15,0,0,9,0,1,패,수원,23.9,,93
7.19목,kt wiz,10,1,1,8,1,2,승,수원,23.9,,93
7.19목,LG 트윈스,13,1,0,8,0,0,승,서울,23.4,,85
7.19목,키움 히어로즈,6,2,0,10,1,1,패,서울,23.4,,85
7.19목,롯데 자이언츠,6,0,0,7,0,0,패,서울,23.4,,85
7.19목,두산 베어스,14,1,1,8,1,0,승,서울,23.4,,85
7.19목,NC 다이노스,7,0,1,6,2,0,패,인천,22.1,,100
7.19목,SK 와이번스,10,1,2,7,2,1,승,인천,22.1,,100
7.19목,삼성 라이온즈,11,3,1,4,1,1,승,광주,28.7,,72
7.19목,KIA 타이거즈,11,0,0,2,1,0,패,광주,28.7,,72
7.20금,한화 이글스,7,1,2,8,1,0,승,대구,32,,49
7.20금,삼성 라이온즈,4,0,0,7,2,0,패,대구,32,,49
7.20금,kt wiz,7,2,4,11,0,1,패,광주,30.2,,64
7.20금,KIA 타이거즈,10,0,2,2,0,0,승,광주,30.2,,64
7.20금,두산 베어스,19,1,1,9,2,0,승,서울,28.8,,60
7.20금,LG 트윈스,12,1,1,8,1,1,패,서울,28.8,,60
7.20금,SK 와이번스,10,2,0,3,1,1,승,부산,26.9,,75
7.20금,롯데 자이언츠,5,0,0,12,0,0,패,부산,26.9,,75
7.20금,키움 히어로즈,14,1,1,10,1,0,패,창원,29.2,,71
7.20금,NC 다이노스,12,0,0,9,0,0,승,창원,29.2,,71
7.21토,한화 이글스,10,1,0,10,2,2,패,대구,30.1,,63
7.21토,삼성 라이온즈,10,0,1,8,0,0,승,대구,30.1,,63
7.21토,kt wiz,8,0,0,1,3,0,패,광주,29.1,,70
7.21토,KIA 타이거즈,12,1,2,3,0,0,승,광주,29.1,,70
7.21토,두산 베어스,23,5,0,7,0,0,승,서울,30.6,,55
7.21토,LG 트윈스,16,2,1,2,1,4,패,서울,30.6,,55
7.21토,SK 와이번스,12,1,0,8,0,0,승,부산,26.7,,76
7.21토,롯데 자이언츠,11,1,1,7,0,1,패,부산,26.7,,76
7.21토,키움 히어로즈,10,1,0,3,0,0,승,창원,26,,80
7.21토,NC 다이노스,7,3,0,4,2,1,패,창원,26,,80
7.22일,한화 이글스,7,0,0,5,1,1,패,대구,29.1,,68
7.22일,삼성 라이온즈,7,1,0,8,1,1,승,대구,29.1,,68
7.22일,kt wiz,9,2,1,8,1,1,승,광주,30.7,,62
7.22일,KIA 타이거즈,12,1,2,6,0,0,패,광주,30.7,,62
7.22일,두산 베어스,9,2,3,12,0,0,승,서울,29.8,,63
7.22일,LG 트윈스,2,0,0,7,1,1,패,서울,29.8,,63
7.22일,SK 와이번스,10,1,0,9,0,1,패,부산,27.5,,74
7.22일,롯데 자이언츠,14,5,0,4,1,0,승,부산,27.5,,74
7.22일,키움 히어로즈,8,2,2,12,1,1,승,창원,26.6,,79
7.22일,NC 다이노스,8,0,0,3,2,1,패,창원,26.6,,79
7.24화,KIA 타이거즈,4,0,0,3,0,1,패,대전,32.6,,62
7.24화,한화 이글스,9,2,1,9,0,1,승,대전,32.6,,62
7.24화,kt wiz,12,4,0,5,0,1,승,서울,29.5,,66
7.24화,키움 히어로즈,11,3,1,8,0,0,패,서울,29.5,,66
7.24화,NC 다이노스,10,0,1,10,1,0,승,부산,29.6,,64
7.24화,롯데 자이언츠,7,1,0,13,0,1,패,부산,29.6,,64
7.24화,두산 베어스,4,1,1,2,3,1,패,인천,28.5,,88
7.24화,SK 와이번스,9,1,2,5,1,1,승,인천,28.5,,88
7.24화,삼성 라이온즈,11,3,1,8,0,0,승,서울,29.5,,66
7.24화,LG 트윈스,8,1,0,6,1,0,패,서울,29.5,,66
7.25수,KIA 타이거즈,13,0,0,3,0,0,승,대전,31.9,,68
7.25수,한화 이글스,10,0,0,10,0,2,패,대전,31.9,,68
7.25수,kt wiz,9,1,0,7,1,1,패,서울,30.4,,56
7.25수,키움 히어로즈,10,2,2,12,0,0,승,서울,30.4,,56
7.25수,NC 다이노스,12,1,0,7,0,1,승,부산,28.6,,70
7.25수,롯데 자이언츠,15,2,0,13,0,1,패,부산,28.6,,70
7.25수,두산 베어스,11,2,0,9,1,0,패,인천,30,,71
7.25수,SK 와이번스,15,3,5,9,1,1,승,인천,30,,71
7.25수,삼성 라이온즈,7,0,1,7,0,1,승,서울,30.4,,56
7.25수,LG 트윈스,7,0,3,10,0,1,패,서울,30.4,,56
7.26목,KIA 타이거즈,5,1,0,10,0,1,패,대전,31.7,,65
7.26목,한화 이글스,11,0,1,7,3,0,승,대전,31.7,,65
7.26목,kt wiz,8,2,1,7,1,1,승,서울,30.6,,55
7.26목,키움 히어로즈,9,1,0,5,3,3,패,서울,30.6,,55
7.26목,NC 다이노스,6,0,0,2,1,1,패,부산,30.9,,61
7.26목,롯데 자이언츠,15,5,0,3,2,0,승,부산,30.9,,61
7.26목,두산 베어스,7,0,0,9,2,2,패,인천,29.8,,68
7.26목,SK 와이번스,14,2,0,7,1,2,승,인천,29.8,,68
7.26목,삼성 라이온즈,12,1,2,10,2,0,패,서울,30.6,,55
7.26목,LG 트윈스,9,2,0,7,0,1,승,서울,30.6,,55
7.27금,한화 이글스,15,1,2,9,1,0,승,서울,30.1,,59
7.27금,두산 베어스,16,2,0,6,1,0,패,서울,30.1,,59
7.27금,KIA 타이거즈,20,2,0,8,2,0,패,대구,33.6,,47
7.27금,삼성 라이온즈,24,0,1,10,2,0,승,대구,33.6,,47
7.27금,LG 트윈스,12,0,0,7,3,1,패,수원,29.7,,69
7.27금,kt wiz,11,2,1,5,2,1,승,수원,29.7,,69
7.27금,롯데 자이언츠,13,1,0,8,0,0,승,서울,30.1,,59
7.27금,키움 히어로즈,9,0,0,5,2,1,패,서울,30.1,,59
7.27금,SK 와이번스,2,0,3,5,1,1,패,창원,30.1,,70
7.27금,NC 다이노스,7,0,4,10,0,1,승,창원,30.1,,70
7.28토,한화 이글스,15,0,0,10,0,1,패,서울,31.4,,55
7.28토,두산 베어스,15,4,0,4,0,1,승,서울,31.4,,55
7.28토,KIA 타이거즈,7,1,2,14,0,1,패,대구,34.7,,39
7.28토,삼성 라이온즈,9,1,1,9,0,1,승,대구,34.7,,39
7.28토,LG 트윈스,21,2,0,7,1,1,패,수원,30.9,,65
7.28토,kt wiz,11,6,1,10,0,2,승,수원,30.9,,65
7.28토,롯데 자이언츠,15,2,3,7,0,5,승,서울,31.4,,55
7.28토,키움 히어로즈,8,0,1,11,2,1,패,서울,31.4,,55
7.28토,SK 와이번스,13,3,0,11,0,1,승,창원,31.3,,65
7.28토,NC 다이노스,7,1,0,2,1,2,패,창원,31.3,,65
7.29일,한화 이글스,5,0,0,11,1,0,패,서울,31.7,,57
7.29일,두산 베어스,6,1,3,10,0,1,승,서울,31.7,,57
7.29일,KIA 타이거즈,4,1,0,4,0,0,패,대구,35,,42
7.29일,삼성 라이온즈,15,5,0,6,0,0,승,대구,35,,42
7.29일,LG 트윈스,10,4,2,6,0,0,승,수원,32.1,,61
7.29일,kt wiz,8,0,0,12,1,1,패,수원,32.1,,61
7.29일,롯데 자이언츠,8,1,0,9,1,1,승,서울,31.7,,57
7.29일,키움 히어로즈,11,0,2,8,0,1,패,서울,31.7,,57
7.29일,SK 와이번스,7,1,0,7,1,1,패,창원,31.4,,64
7.29일,NC 다이노스,6,1,0,11,1,2,승,창원,31.4,,64
7.31화,kt wiz,8,3,1,12,0,0,승,대전,33.6,,58
7.31화,한화 이글스,10,2,0,9,2,1,패,대전,33.6,,58
7.31화,LG 트윈스,11,1,0,6,2,1,패,서울,30.4,,59
7.31화,두산 베어스,11,1,0,6,0,0,승,서울,30.4,,59
7.31화,롯데 자이언츠,3,0,0,10,1,0,패,광주,32.7,,58
7.31화,KIA 타이거즈,6,1,1,7,0,0,승,광주,32.7,,58
7.31화,NC 다이노스,12,1,5,13,1,1,무,대구,36.3,,31
7.31화,삼성 라이온즈,11,0,2,9,1,2,무,대구,36.3,,31
7.31화,키움 히어로즈,6,1,2,10,0,1,승,인천,29.1,,77
7.31화,SK 와이번스,3,0,0,9,0,1,패,인천,29.1,,77
