day_text,team_text,H_text,HR_text,S_text,ST_text,DU_text,ER_text,result_text,location,temp,rain,humidity,score_text,
6.28,키움 히어로즈,8,0,0,5,1,0,0,창원,24.7,0,77,3,
6.28,NC 다이노스,11,1,0,4,1,1,1,창원,24.7,0,77,9,
6.29,kt wiz,9,1,0,4,2,0,0,대전,30.4,0,53,5,
6.29,한화 이글스,10,2,0,5,2,1,1,대전,30.4,0,53,8,
6.29,SK 와이번스,9,1,0,9,0,1,0,서울,29.6,0,49,3,
6.29,두산 베어스,11,3,0,0,2,0,1,서울,29.6,0,49,6,
6.29,삼성 라이온즈,4,0,0,9,2,0,0,광주,27.2,0,63,1,
6.29,KIA 타이거즈,29,2,0,4,2,1,1,광주,27.2,0,63,22,
6.3,KIA 타이거즈,12,2,1,6,1,1,1,서울,27.7,0,52,10,
6.3,LG 트윈스,10,1,2,6,0,1,0,서울,27.7,0,52,6,
6.3,NC 다이노스,6,0,0,5,1,1,0,부산,25.4,0,80,0,
6.3,롯데 자이언츠,9,3,1,7,0,0,1,부산,25.4,0,80,9,
6.3,두산 베어스,13,2,0,12,0,1,0,대전,29.7,0,64,8,
6.3,한화 이글스,16,3,0,7,0,1,1,대전,29.7,0,64,13,
6.3,삼성 라이온즈,11,0,1,2,0,0,0,인천,25.6,0,69,5,
6.3,SK 와이번스,10,4,0,11,0,0,1,인천,25.6,0,69,7,
6.3,키움 히어로즈,15,3,2,7,0,1,1,수원,26.7,0,62,9,
6.3,kt wiz,15,0,0,5,2,0,0,수원,26.7,0,62,5,
7.1,KIA 타이거즈,13,1,0,9,1,2,1,서울,26.9,0,66,10,
7.1,LG 트윈스,9,0,0,6,0,3,0,서울,26.9,0,66,4,
7.1,NC 다이노스,13,3,1,6,3,0,0,부산,26.4,0,76,5,
7.1,롯데 자이언츠,10,1,0,4,1,0,1,부산,26.4,0,76,9,
7.1,두산 베어스,11,1,0,4,4,1,0,대전,24.8,0.1,96,3,
7.1,한화 이글스,12,5,0,4,2,1,1,대전,24.8,0.1,96,9,
7.1,삼성 라이온즈,10,0,2,7,1,0,1,인천,25.3,0,84,7,
7.1,SK 와이번스,7,1,0,11,0,1,0,인천,25.3,0,84,4,
7.2,KIA 타이거즈,14,2,1,7,0,0,1,서울,25.7,0,87,13,
7.2,LG 트윈스,8,0,0,4,1,1,0,서울,25.7,0,87,4,
7.2,NC 다이노스,5,0,0,8,1,3,0,부산,25.7,0,86,1,
7.2,롯데 자이언츠,8,0,0,6,0,0,1,부산,25.7,0,86,2,
7.2,삼성 라이온즈,10,3,1,4,1,0,0,인천,23.9,0,96,5,
7.2,SK 와이번스,12,1,0,4,0,0,1,인천,23.9,0,96,6,
7.2,키움 히어로즈,9,0,0,6,0,0,1,수원,26.2,0,93,5,
7.2,kt wiz,3,0,0,3,0,2,0,수원,26.2,0,93,1,
7.4,한화 이글스,9,2,0,6,0,0,0,서울,29.2,0,64,5,
7.4,키움 히어로즈,12,2,0,10,0,0,1,서울,29.2,0,64,7,
7.4,KIA 타이거즈,17,3,1,11,0,0,1,인천,26.4,0,78,15,
7.4,SK 와이번스,13,2,0,3,3,0,0,인천,26.4,0,78,6,
7.4,kt wiz,6,0,0,5,0,1,0,서울,29.2,0,64,1,
7.4,두산 베어스,12,3,0,7,0,0,1,서울,29.2,0,64,8,
7.4,롯데 자이언츠,6,0,0,11,1,0,0,대구,27.9,0,79,2,
7.4,삼성 라이온즈,5,2,0,8,0,1,1,대구,27.9,0,79,4,
7.5,한화 이글스,12,1,0,12,0,0,0,서울,31.4,0,55,7,
7.5,키움 히어로즈,19,4,1,11,0,1,1,서울,31.4,0,55,12,
7.5,KIA 타이거즈,21,6,0,7,0,1,0,인천,29,0,62,17,
7.5,SK 와이번스,17,4,0,11,0,0,1,인천,29,0,62,18,
7.5,kt wiz,4,0,0,6,2,0,0,서울,31.4,0,55,1,
7.5,두산 베어스,8,0,1,6,1,1,1,서울,31.4,0,55,3,
7.5,LG 트윈스,13,1,1,8,0,1,1,창원,25.3,0,88,12,
7.5,NC 다이노스,12,0,1,9,1,2,0,창원,25.3,0,88,5,
7.5,롯데 자이언츠,10,0,1,5,0,2,0,대구,30,0,61,5,
7.5,삼성 라이온즈,12,0,1,11,0,2,1,대구,30,0,61,6,
7.6,한화 이글스,13,3,1,10,2,1,0,서울,27.8,2,80,6,
7.6,키움 히어로즈,18,1,0,6,2,0,1,서울,27.8,2,80,13,
7.6,KIA 타이거즈,10,1,2,1,3,0,1,인천,28.1,0,75,5,
7.6,SK 와이번스,5,1,0,8,1,1,0,인천,28.1,0,75,3,
7.6,롯데 자이언츠,9,2,0,6,2,1,1,대구,27.6,0,76,4,
7.6,삼성 라이온즈,8,0,0,11,1,0,0,대구,27.6,0,76,2,
7.7,두산 베어스,13,4,0,11,0,1,1,창원,27.2,0,94,6,
7.7,NC 다이노스,8,0,0,9,3,0,0,창원,27.2,0,94,1,
7.7,SK 와이번스,11,4,0,7,1,0,1,부산,25.5,0,93,6,
7.7,롯데 자이언츠,9,1,0,6,2,0,0,부산,25.5,0,93,5,
7.7,키움 히어로즈,14,3,0,2,1,0,1,대구,28.7,0,76,9,
7.7,삼성 라이온즈,10,0,0,10,0,1,0,대구,28.7,0,76,2,
7.8,한화 이글스,11,1,1,3,2,1,1,서울,26.5,0,81,6,
7.8,LG 트윈스,10,0,0,5,3,0,0,서울,26.5,0,81,3,
7.8,KIA 타이거즈,20,4,0,8,0,0,1,수원,26.9,0,90,20,
7.8,kt wiz,14,1,0,5,2,2,0,수원,26.9,0,90,8,
7.8,SK 와이번스,8,1,0,6,1,1,0,부산,25.7,0,90,4,
7.8,롯데 자이언츠,8,1,2,9,0,1,1,부산,25.7,0,90,6,
7.8,키움 히어로즈,10,5,1,8,3,0,1,대구,28.4,0,76,10,
7.8,삼성 라이온즈,12,1,0,6,0,2,0,대구,28.4,0,76,8,
7.9,한화 이글스,5,0,0,2,0,1,0,서울,26.3,0,87,2,
7.9,LG 트윈스,5,1,0,7,0,0,1,서울,26.3,0,87,3,
7.9,두산 베어스,13,2,0,6,1,0,0,창원,28.9,0,83,4,
7.9,NC 다이노스,15,1,1,6,1,1,1,창원,28.9,0,83,9,
7.9,SK 와이번스,9,1,0,9,2,0,1,부산,24.9,0,94,6,
7.9,롯데 자이언츠,9,0,0,7,2,2,0,부산,24.9,0,94,0,
7.9,키움 히어로즈,6,0,0,8,1,1,0,대구,31.7,0,64,2,
7.9,삼성 라이온즈,13,1,0,6,0,0,1,대구,31.7,0,64,7,
7.11,LG 트윈스,5,1,0,5,0,1,0,인천,26.1,0,90,1,
7.11,SK 와이번스,7,1,1,9,0,1,1,인천,26.1,0,90,6,
7.11,롯데 자이언츠,11,2,2,8,3,1,1,대전,29,0,81,5,
7.11,한화 이글스,10,2,2,8,0,1,0,대전,29,0,81,4,
7.11,NC 다이노스,12,0,0,3,1,0,0,광주,29.4,0,83,4,
7.11,KIA 타이거즈,13,2,2,8,0,0,1,광주,29.4,0,83,7,
7.11,삼성 라이온즈,8,2,0,6,2,2,1,수원,27.8,0,87,4,
7.11,kt wiz,10,0,4,8,1,0,0,수원,27.8,0,87,2,
7.11,키움 히어로즈,9,2,0,4,0,0,1,서울,29.2,0,71,5,
7.11,두산 베어스,7,1,0,9,0,2,0,서울,29.2,0,71,1,
7.12,LG 트윈스,14,3,0,6,0,2,1,인천,27.1,0,73,12,
7.12,SK 와이번스,11,1,1,8,1,1,0,인천,27.1,0,73,6,
7.12,롯데 자이언츠,10,1,0,4,1,1,1,대전,31.8,0,65,8,
7.12,한화 이글스,10,0,1,7,0,1,0,대전,31.8,0,65,4,
7.12,NC 다이노스,11,1,0,9,1,1,0,광주,32.2,0,71,6,
7.12,KIA 타이거즈,13,3,0,5,2,1,1,광주,32.2,0,71,7,
7.12,삼성 라이온즈,16,0,3,8,3,0,1,수원,29.3,0,75,11,
7.12,kt wiz,9,1,0,8,1,0,0,수원,29.3,0,75,3,
7.12,키움 히어로즈,8,0,0,9,2,1,0,서울,29.6,0,62,3,
7.12,두산 베어스,11,1,1,6,2,0,1,서울,29.6,0,62,4,
7.13,LG 트윈스,16,3,1,3,1,2,1,인천,29.6,0,69,9,
7.13,SK 와이번스,5,1,0,9,0,1,0,인천,29.6,0,69,1,
7.13,롯데 자이언츠,12,1,0,6,1,0,0,대전,32.1,0,63,4,
7.13,한화 이글스,8,2,0,4,1,0,1,대전,32.1,0,63,6,
7.13,NC 다이노스,6,0,0,9,0,0,0,광주,32.7,0,57,1,
7.13,KIA 타이거즈,9,2,0,9,0,0,1,광주,32.7,0,57,7,
7.13,삼성 라이온즈,12,1,1,6,0,0,0,수원,30.9,0,63,8,
7.13,kt wiz,12,2,1,5,2,2,1,수원,30.9,0,63,9,
7.13,키움 히어로즈,10,0,0,8,0,0,0,서울,31.1,0,59,4,
7.13,두산 베어스,14,1,0,5,1,0,1,서울,31.1,0,59,8,
7.18,KIA 타이거즈,11,2,1,8,0,0,1,서울,30,0,63,4,
7.18,키움 히어로즈,5,1,0,9,0,0,0,서울,30,0,63,3,
7.18,kt wiz,6,0,0,6,0,0,0,서울,30,0,63,2,
7.18,LG 트윈스,8,0,0,3,0,1,1,서울,30,0,63,3,
7.18,NC 다이노스,14,2,0,6,0,2,1,대전,28.1,0,84,7,
7.18,한화 이글스,9,0,0,7,3,1,0,대전,28.1,0,84,4,
7.18,두산 베어스,10,1,0,3,2,0,1,인천,28.1,0,78,6,
7.18,SK 와이번스,5,1,0,2,1,1,0,인천,28.1,0,78,4,
7.18,삼성 라이온즈,3,0,0,7,2,1,0,부산,27.3,0,80,2,
7.18,롯데 자이언츠,7,2,2,8,1,0,1,부산,27.3,0,80,5,
7.19,KIA 타이거즈,8,1,0,8,3,0,0,서울,30.3,0,66,2,
7.19,키움 히어로즈,10,0,0,7,0,2,1,서울,30.3,0,66,4,
7.19,kt wiz,6,1,0,2,2,3,0,서울,30.3,0,66,2,
7.19,LG 트윈스,8,0,0,3,0,1,1,서울,30.3,0,66,4,
7.19,NC 다이노스,19,2,3,6,0,2,1,대전,31.8,0,66,13,
7.19,한화 이글스,13,3,0,7,2,2,0,대전,31.8,0,66,9,
7.19,두산 베어스,10,1,0,10,1,0,0,인천,28.3,0,74,8,
7.19,SK 와이번스,13,5,1,4,2,1,1,인천,28.3,0,74,12,
7.19,삼성 라이온즈,7,2,0,6,0,0,1,부산,28,0,76,3,
7.19,롯데 자이언츠,8,0,1,10,2,0,0,부산,28,0,76,0,
7.2,KIA 타이거즈,17,0,1,9,1,2,1,서울,33.3,0,57,8,
7.2,키움 히어로즈,11,1,0,8,2,1,0,서울,33.3,0,57,7,
7.2,kt wiz,10,0,2,7,1,1,0,서울,33.3,0,57,9,
7.2,LG 트윈스,16,1,0,5,0,0,1,서울,33.3,0,57,10,
7.2,NC 다이노스,12,3,1,7,0,0,1,대전,33,0,69,7,
7.2,한화 이글스,8,2,0,8,0,1,0,대전,33,0,69,4,
7.2,두산 베어스,11,2,0,8,0,0,1,인천,29.6,0,74,14,
7.2,SK 와이번스,8,1,0,9,0,1,0,인천,29.6,0,74,2,
7.21,한화 이글스,9,3,1,7,1,0,0,서울,31.8,0,69,6,
7.21,두산 베어스,11,3,0,5,0,1,1,서울,31.8,0,69,9,
7.21,kt wiz,8,0,2,10,0,1,0,서울,31.8,0,69,0,
7.21,키움 히어로즈,7,0,0,3,1,0,1,서울,31.8,0,69,2,
7.21,LG 트윈스,16,3,0,8,3,1,1,대구,35.1,0,49,10,
7.21,삼성 라이온즈,9,1,1,11,0,2,0,대구,35.1,0,49,4,
7.21,롯데 자이언츠,10,1,2,9,1,0,1,광주,33.5,0,76,4,
7.21,KIA 타이거즈,14,2,0,5,2,1,0,광주,33.5,0,76,3,
7.21,SK 와이번스,14,3,0,6,1,1,0,창원,31.2,0,81,6,
7.21,NC 다이노스,13,0,0,3,0,0,1,창원,31.2,0,81,10,
7.22,한화 이글스,10,0,0,4,2,0,0,서울,31.2,0,66,1,
7.22,두산 베어스,18,3,0,3,2,2,1,서울,31.2,0,66,17,
7.22,kt wiz,10,1,0,4,2,1,1,서울,31.2,0,66,8,
7.22,키움 히어로즈,5,2,2,7,0,1,0,서울,31.2,0,66,3,
7.22,롯데 자이언츠,2,0,1,14,0,0,1,광주,31.6,0,82,1,
7.22,KIA 타이거즈,5,0,1,8,0,1,0,광주,31.6,0,82,0,
7.22,SK 와이번스,7,0,0,9,1,2,0,창원,30.7,0,73,2,
7.22,NC 다이노스,13,1,1,5,2,1,1,창원,30.7,0,73,8,
7.23,한화 이글스,13,1,2,3,0,1,0,서울,28,0,82,7,
7.23,두산 베어스,12,2,0,4,1,0,1,서울,28,0,82,8,
7.23,kt wiz,8,1,3,10,0,1,0,서울,28,0,82,4,
7.23,키움 히어로즈,9,2,1,10,0,1,1,서울,28,0,82,7,
7.23,LG 트윈스,7,3,0,7,2,2,0,대구,31.9,0,62,6,
7.23,삼성 라이온즈,11,1,1,4,0,1,1,대구,31.9,0,62,10,
7.23,롯데 자이언츠,8,0,0,8,1,0,1,광주,31.1,0,81,3,
7.23,KIA 타이거즈,7,0,1,5,1,0,0,광주,31.1,0,81,1,
7.23,SK 와이번스,7,1,0,11,1,1,0,창원,30,0,87,1,
7.23,NC 다이노스,11,1,0,5,0,0,1,창원,30,0,87,8,
7.25,NC 다이노스,6,0,0,10,0,1,0,대구,25.5,0,81,1,
7.25,삼성 라이온즈,6,0,1,5,0,0,1,대구,25.5,0,81,3,
7.25,두산 베어스,15,3,1,6,0,0,1,수원,32.1,0,65,6,
7.25,kt wiz,7,0,0,7,0,1,0,수원,32.1,0,65,5,
7.25,SK 와이번스,15,3,2,5,0,2,0,광주,31.9,0,77,10,
7.25,KIA 타이거즈,15,2,0,8,0,0,1,광주,31.9,0,77,11,
7.25,키움 히어로즈,10,3,0,9,0,0,1,서울,34,0,42,6,
7.25,LG 트윈스,5,0,0,8,2,1,0,서울,34,0,42,0,
7.26,한화 이글스,12,2,1,6,3,2,0,부산,27.3,0,59,8,
7.26,롯데 자이언츠,13,2,1,4,2,1,1,부산,27.3,0,59,9,
7.26,NC 다이노스,6,0,0,8,1,0,0,대구,28.1,0,40,1,
7.26,삼성 라이온즈,8,3,0,7,2,0,1,대구,28.1,0,40,5,
7.26,두산 베어스,13,0,2,6,0,0,1,수원,30.9,0,53,7,
7.26,kt wiz,10,1,1,7,0,0,0,수원,30.9,0,53,3,
7.26,SK 와이번스,9,2,1,4,2,1,0,광주,31.3,0,61,7,
7.26,KIA 타이거즈,12,3,3,6,1,0,1,광주,31.3,0,61,8,
7.26,키움 히어로즈,5,0,0,6,3,0,0,서울,31.4,0,45,3,
7.26,LG 트윈스,6,1,0,8,1,0,1,서울,31.4,0,45,4,
7.27,한화 이글스,13,2,0,8,0,0,1,부산,26.9,0,64,6,
7.27,롯데 자이언츠,8,1,0,3,1,1,0,부산,26.9,0,64,3,
7.27,NC 다이노스,13,1,0,8,2,0,1,대구,32.9,0,38,7,
7.27,삼성 라이온즈,3,0,1,9,1,0,0,대구,32.9,0,38,0,
7.27,두산 베어스,8,1,1,5,2,0,1,수원,28.6,0,66,5,
7.27,kt wiz,7,1,0,6,1,1,0,수원,28.6,0,66,3,
7.27,SK 와이번스,3,0,1,7,0,0,0,광주,33,0,46,1,
7.27,KIA 타이거즈,13,3,0,4,0,1,1,광주,33,0,46,9,
7.27,키움 히어로즈,7,0,0,6,2,0,0,서울,28.5,0,58,3,
7.27,LG 트윈스,11,1,0,8,2,1,1,서울,28.5,0,58,4,
7.28,LG 트윈스,2,1,1,6,1,0,0,대전,30.5,0,77,3,
7.28,한화 이글스,10,1,2,6,0,0,1,대전,30.5,0,77,3,
7.28,롯데 자이언츠,14,0,1,5,1,1,0,인천,26.6,0,92,3,
7.28,SK 와이번스,6,3,1,10,1,0,1,인천,26.6,0,92,4,
7.28,NC 다이노스,7,2,1,6,0,2,1,수원,27.2,0,97,7,
7.28,kt wiz,8,0,0,7,2,1,0,수원,27.2,0,97,8,
7.28,삼성 라이온즈,19,2,0,7,1,1,1,서울,26.6,0,89,5,
7.28,키움 히어로즈,10,0,0,7,0,0,0,서울,26.6,0,89,4,
7.29,KIA 타이거즈,5,1,1,6,0,0,1,서울,29.7,0,63,9,
7.29,두산 베어스,6,0,0,9,0,0,0,서울,29.7,0,63,2,
7.29,LG 트윈스,19,3,1,4,1,0,1,대전,28.2,0,81,2,
7.29,한화 이글스,6,0,0,8,1,0,0,대전,28.2,0,81,1,
7.29,롯데 자이언츠,8,0,0,4,3,0,0,인천,29.3,0,68,12,
7.29,SK 와이번스,7,1,1,6,0,0,1,인천,29.3,0,68,2,
7.29,NC 다이노스,8,1,2,6,2,1,0,수원,29,0,72,1,
7.29,kt wiz,9,0,0,2,0,1,1,수원,29,0,72,4,
7.29,삼성 라이온즈,11,0,1,8,0,0,0,서울,29.7,0,63,3,
7.29,키움 히어로즈,15,4,1,7,1,0,1,서울,29.7,0,63,4,
7.3,KIA 타이거즈,5,2,0,6,0,0,0,서울,30.3,0,54,1,
7.3,두산 베어스,10,1,1,4,0,0,1,서울,30.3,0,54,14,
7.3,LG 트윈스,10,2,0,6,0,0,1,대전,30.3,0,76,4,
7.3,한화 이글스,7,0,0,9,1,1,0,대전,30.3,0,76,6,
7.3,롯데 자이언츠,4,1,0,10,0,0,1,인천,28.5,0,56,9,
7.3,SK 와이번스,6,0,1,7,1,0,0,인천,28.5,0,56,3,
7.3,NC 다이노스,13,2,0,4,0,1,1,수원,29.7,0,66,3,
7.3,kt wiz,9,1,0,6,0,0,0,수원,29.7,0,66,2,
7.3,삼성 라이온즈,10,2,0,3,2,0,0,서울,30.3,0,54,8,
7.3,키움 히어로즈,18,1,0,10,0,1,1,서울,30.3,0,54,3,
8.1,한화 이글스,10,2,0,4,2,0,0,창원,28.5,0,86,6,
8.1,NC 다이노스,14,1,3,6,2,0,1,창원,28.5,0,86,7,
8.1,kt wiz,19,1,0,2,1,1,1,광주,29.7,0.2,96,15,
8.1,KIA 타이거즈,12,2,0,5,1,0,0,광주,29.7,0.2,96,7,
8.1,롯데 자이언츠,2,0,0,7,1,0,0,서울,32.6,0,59,0,
8.1,LG 트윈스,13,1,0,8,1,0,1,서울,32.6,0,59,2,
8.1,두산 베어스,19,3,0,6,0,0,1,대구,31.4,0,63,12,
8.1,삼성 라이온즈,15,0,0,8,0,2,0,대구,31.4,0,63,5,
8.1,SK 와이번스,3,0,0,14,1,0,0,서울,32.6,0,59,0,
8.1,키움 히어로즈,9,0,2,3,0,0,1,서울,32.6,0,59,3,
8.2,한화 이글스,9,3,0,4,1,0,1,창원,28.3,0,80,6,
8.2,NC 다이노스,8,0,0,8,1,0,0,창원,28.3,0,80,2,
8.2,롯데 자이언츠,13,1,3,9,0,0,0,서울,32.8,0,60,4,
8.2,LG 트윈스,9,0,1,7,0,0,1,서울,32.8,0,60,5,
8.2,두산 베어스,11,1,0,8,0,1,1,대구,30.2,0,63,5,
8.2,삼성 라이온즈,11,1,0,9,0,1,0,대구,30.2,0,63,2,
8.2,SK 와이번스,11,2,1,5,3,1,0,서울,32.8,0,60,4,
8.2,키움 히어로즈,8,1,0,7,0,0,1,서울,32.8,0,60,5,
8.3,한화 이글스,3,0,0,7,1,2,0,창원,31.3,0,69,2,
8.3,NC 다이노스,16,1,4,3,1,0,1,창원,31.3,0,69,10,
8.3,kt wiz,11,1,0,9,1,0,0,광주,32.1,0,63,3,
8.3,KIA 타이거즈,12,3,0,3,0,0,1,광주,32.1,0,63,9,
8.3,롯데 자이언츠,8,2,0,6,0,1,0,서울,32.4,0,48,6,
8.3,LG 트윈스,13,3,1,3,2,2,1,서울,32.4,0,48,9,
8.3,두산 베어스,17,1,0,6,1,0,1,대구,29.1,0,66,14,
8.3,삼성 라이온즈,13,1,0,6,1,0,0,대구,29.1,0,66,4,
8.3,SK 와이번스,11,1,0,6,0,0,0,서울,32.4,0,48,3,
8.3,키움 히어로즈,13,4,1,9,0,1,1,서울,32.4,0,48,11,
8.4,KIA 타이거즈,9,2,0,9,1,1,0,대전,33.4,0,65,3,
8.4,한화 이글스,15,0,2,5,0,0,1,대전,33.4,0,65,7,
8.4,두산 베어스,16,2,0,6,2,2,1,서울,34.3,0,50,11,
8.4,LG 트윈스,9,1,1,4,1,1,0,서울,34.3,0,50,4,
8.4,SK 와이번스,13,0,1,5,2,0,1,수원,33.2,0,52,6,
8.4,kt wiz,11,1,0,3,1,1,0,수원,33.2,0,52,5,
8.4,삼성 라이온즈,9,1,1,8,0,1,1,창원,33.4,0,62,4,
8.4,NC 다이노스,7,1,0,6,2,1,0,창원,33.4,0,62,3,
8.4,키움 히어로즈,11,2,0,13,0,1,0,부산,31.6,0,64,8,
8.4,롯데 자이언츠,14,2,0,8,0,0,1,부산,31.6,0,64,10,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
